filepath,class,infraclass,filename,set
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801084852.png,blackspot,blackspot_medium,IMG20250801084852.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801084906.png,blackspot,blackspot_medium,IMG20250801084906.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801084911.png,blackspot,blackspot_medium,IMG20250801084911.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801084928.png,healthy,healthy_pale,IMG20250801084928.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_early\IMG20250801084937.png,melanose,melanose_early,IMG20250801084937.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801084948.png,blackspot,blackspot_small,IMG20250801084948.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801084954.png,blackspot,blackspot_medium,IMG20250801084954.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801085011.png,blackspot,blackspot_medium,IMG20250801085011.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801085016.png,blackspot,blackspot_medium,IMG20250801085016.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801085030.png,blackspot,blackspot_medium,IMG20250801085030.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085040.png,blackspot,blackspot_small,IMG20250801085040.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801085047.png,melanose,melanose_small,IMG20250801085047.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801085658.png,healthy,healthy_pale,IMG20250801085658.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085703.png,blackspot,blackspot_small,IMG20250801085703.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085716.png,blackspot,blackspot_small,IMG20250801085716.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801085719.png,melanose,melanose_small,IMG20250801085719.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085724.png,blackspot,blackspot_small,IMG20250801085724.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085757.png,melanose,melanose_medium,IMG20250801085757.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085800.png,melanose,melanose_medium,IMG20250801085800.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085814.png,melanose,melanose_medium,IMG20250801085814.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085823.png,blackspot,blackspot_small,IMG20250801085823.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085830.png,blackspot,blackspot_small,IMG20250801085830.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801085841.png,melanose,melanose_small,IMG20250801085841.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801085849.png,blackspot,blackspot_small,IMG20250801085849.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085858.png,melanose,melanose_medium,IMG20250801085858.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085900.png,melanose,melanose_medium,IMG20250801085900.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085907.png,melanose,melanose_medium,IMG20250801085907.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085915.png,melanose,melanose_medium,IMG20250801085915.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085931.png,melanose,melanose_medium,IMG20250801085931.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085936.png,melanose,melanose_medium,IMG20250801085936.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801085949.png,melanose,melanose_medium,IMG20250801085949.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801090016.png,healthy,healthy_pale,IMG20250801090016.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250801090019.png,anthracnose,anthrac_black_lesion,IMG20250801090019.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801090029.png,blackspot,blackspot_medium,IMG20250801090029.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801090035.png,healthy,healthy_pale,IMG20250801090035.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_early\IMG20250801090038.png,melanose,melanose_early,IMG20250801090038.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801090202.png,melanose,melanose_medium,IMG20250801090202.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801090235.png,healthy,healthy_pale,IMG20250801090235.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801090243.png,healthy,healthy_pale,IMG20250801090243.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801090246.png,healthy,healthy_pale,IMG20250801090246.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801090452.png,borer,borer_multiple_holes,IMG20250801090452.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801090506.png,borer,borer_multiple_holes,IMG20250801090506.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801090518.png,borer,borer_multiple_holes,IMG20250801090518.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801090834.png,borer,borer_multiple_holes,IMG20250801090834.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801090842.png,borer,borer_multiple_holes,IMG20250801090842.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801090849.png,borer,borer_large_hole,IMG20250801090849.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_vertical_scar\IMG20250801090928.png,borer,borer_vertical_scar,IMG20250801090928.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801090943.png,melanose,melanose_medium,IMG20250801090943.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801090954.png,healthy,healthy_pale,IMG20250801090954.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801091002.png,melanose,melanose_small,IMG20250801091002.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801091010.png,blackspot,blackspot_small,IMG20250801091010.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801091028.png,blackspot,blackspot_small,IMG20250801091028.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_vertical_scar\IMG20250801091039.png,borer,borer_vertical_scar,IMG20250801091039.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801091103.png,blackspot,blackspot_medium,IMG20250801091103.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801091131.png,melanose,melanose_small,IMG20250801091131.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801091156.png,melanose,melanose_small,IMG20250801091156.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801091301.png,borer,borer_large_hole,IMG20250801091301.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801091308.png,borer,borer_multiple_holes,IMG20250801091308.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801091351.png,borer,borer_rotated_view,IMG20250801091351.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_small_hole\IMG20250801091402.png,borer,borer_small_hole,IMG20250801091402.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_small_hole\IMG20250801091431.png,borer,borer_small_hole,IMG20250801091431.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801091543.png,borer,borer_large_hole,IMG20250801091543.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801091552.png,borer,borer_multiple_holes,IMG20250801091552.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801091635.png,borer,borer_large_hole,IMG20250801091635.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801091645.png,borer,borer_large_hole,IMG20250801091645.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801091928.png,borer,borer_large_hole,IMG20250801091928.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801091941.png,borer,borer_multiple_holes,IMG20250801091941.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801091947.png,borer,borer_multiple_holes,IMG20250801091947.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801092008.png,melanose,melanose_medium,IMG20250801092008.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801092655.png,blackspot,blackspot_medium,IMG20250801092655.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801092716.png,blackspot,blackspot_small,IMG20250801092716.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801092737.png,blackspot,blackspot_small,IMG20250801092737.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801092740.png,healthy,healthy_pale,IMG20250801092740.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801092824.png,melanose,melanose_medium,IMG20250801092824.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801092827.png,blackspot,blackspot_small,IMG20250801092827.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801092830.png,blackspot,blackspot_small,IMG20250801092830.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_yellowish\IMG20250801092838.png,healthy,healthy_yellowish,IMG20250801092838.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801092857.png,blackspot,blackspot_small,IMG20250801092857.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801092913.png,melanose,melanose_medium,IMG20250801092913.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801092934.png,melanose,melanose_medium,IMG20250801092934.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801092950.png,melanose,melanose_small,IMG20250801092950.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801092958.png,melanose,melanose_small,IMG20250801092958.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801093046.png,blackspot,blackspot_medium,IMG20250801093046.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801093052.png,blackspot,blackspot_medium,IMG20250801093052.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801093056.png,blackspot,blackspot_small,IMG20250801093056.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801093100.png,blackspot,blackspot_medium,IMG20250801093100.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801093347.png,borer,borer_multiple_holes,IMG20250801093347.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801093353.png,borer,borer_multiple_holes,IMG20250801093353.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801093430.png,borer,borer_multiple_holes,IMG20250801093430.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801093439.png,borer,borer_rotated_view,IMG20250801093439.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250801093445.png,mites,mites_browned_skin,IMG20250801093445.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801093458.png,borer,borer_rotated_view,IMG20250801093458.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250801093539.png,mites,mites_browned_skin,IMG20250801093539.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801093957.png,blackspot,blackspot_medium,IMG20250801093957.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801094001.png,blackspot,blackspot_medium,IMG20250801094001.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801094112.png,melanose,melanose_small,IMG20250801094112.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801094118.png,healthy,healthy_pale,IMG20250801094118.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801094124.png,healthy,healthy_pale,IMG20250801094124.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801094139.png,healthy,healthy_pale,IMG20250801094139.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801094839.png,borer,borer_multiple_holes,IMG20250801094839.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801094844.png,borer,borer_multiple_holes,IMG20250801094844.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250801094852.png,mites,mites_browned_skin,IMG20250801094852.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250801094948.png,anthracnose,anthrac_black_lesion,IMG20250801094948.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801095030.png,melanose,melanose_medium,IMG20250801095030.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095044.png,melanose,melanose_small,IMG20250801095044.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095120.png,blackspot,blackspot_medium,IMG20250801095120.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801095153.png,melanose,melanose_medium,IMG20250801095153.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095204.png,blackspot,blackspot_small,IMG20250801095204.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095207.png,blackspot,blackspot_small,IMG20250801095207.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250801095231.png,anthracnose,anthrac_black_lesion,IMG20250801095231.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095237.png,melanose,melanose_small,IMG20250801095237.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095259.png,melanose,melanose_small,IMG20250801095259.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095307.png,melanose,melanose_small,IMG20250801095307.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250801095326.png,anthracnose,anthrac_black_lesion,IMG20250801095326.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801095342.png,melanose,melanose_medium,IMG20250801095342.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095405.png,melanose,melanose_small,IMG20250801095405.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095445.png,blackspot,blackspot_small,IMG20250801095445.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095521.png,blackspot,blackspot_medium,IMG20250801095521.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095528.png,blackspot,blackspot_medium,IMG20250801095528.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095546.png,melanose,melanose_small,IMG20250801095546.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095559.png,blackspot,blackspot_medium,IMG20250801095559.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095602.png,blackspot,blackspot_medium,IMG20250801095602.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095606.png,blackspot,blackspot_medium,IMG20250801095606.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095612.png,blackspot,blackspot_medium,IMG20250801095612.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801095627.png,melanose,melanose_medium,IMG20250801095627.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801095633.png,melanose,melanose_medium,IMG20250801095633.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801095639.png,blackspot,blackspot_medium,IMG20250801095639.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095839.png,melanose,melanose_small,IMG20250801095839.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095843.png,blackspot,blackspot_small,IMG20250801095843.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801095847.png,healthy,healthy_pale,IMG20250801095847.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250801095903.png,anthracnose,anthrac_black_lesion,IMG20250801095903.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801095914.png,melanose,melanose_small,IMG20250801095914.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095941.png,blackspot,blackspot_small,IMG20250801095941.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095945.png,blackspot,blackspot_small,IMG20250801095945.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801095952.png,blackspot,blackspot_small,IMG20250801095952.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_yellowing_skin\IMG20250801100041.png,anthracnose,anthrac_yellowing_skin,IMG20250801100041.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\anthracnose\anthrac_black_lesion\IMG20250801100045.png,anthracnose,anthrac_black_lesion,IMG20250801100045.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801100252.png,borer,borer_large_hole,IMG20250801100252.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801100303.png,borer,borer_rotated_view,IMG20250801100303.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801100333.png,borer,borer_rotated_view,IMG20250801100333.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801101101.png,borer,borer_multiple_holes,IMG20250801101101.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801101108.png,borer,borer_multiple_holes,IMG20250801101108.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801101112.png,borer,borer_multiple_holes,IMG20250801101112.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_vertical_scar\IMG20250801101127.png,borer,borer_vertical_scar,IMG20250801101127.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801101146.png,blackspot,blackspot_medium,IMG20250801101146.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\healthy\healthy_pale\IMG20250801101200.png,healthy,healthy_pale,IMG20250801101200.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801101230.png,blackspot,blackspot_medium,IMG20250801101230.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801101313.png,blackspot,blackspot_medium,IMG20250801101313.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801101320.png,blackspot,blackspot_medium,IMG20250801101320.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801101446.png,melanose,melanose_small,IMG20250801101446.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801101602.png,melanose,melanose_medium,IMG20250801101602.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801101607.png,melanose,melanose_medium,IMG20250801101607.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_browned_skin\IMG20250801101636.png,mites,mites_browned_skin,IMG20250801101636.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_medium\IMG20250801101804.png,melanose,melanose_medium,IMG20250801101804.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_front_patch\IMG20250801102041.png,mites,mites_front_patch,IMG20250801102041.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250801102049.png,mites,mites_side_patch,IMG20250801102049.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801102213.png,borer,borer_large_hole,IMG20250801102213.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801102220.png,borer,borer_multiple_holes,IMG20250801102220.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_large_hole\IMG20250801102310.png,borer,borer_large_hole,IMG20250801102310.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_multiple_holes\IMG20250801102316.png,borer,borer_multiple_holes,IMG20250801102316.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_front_patch\IMG20250801102615.png,mites,mites_front_patch,IMG20250801102615.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250801102619.png,mites,mites_side_patch,IMG20250801102619.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801102630.png,borer,borer_rotated_view,IMG20250801102630.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250801102636.png,mites,mites_side_patch,IMG20250801102636.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\borer\borer_rotated_view\IMG20250801102643.png,borer,borer_rotated_view,IMG20250801102643.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_front_patch\IMG20250801102900.png,mites,mites_front_patch,IMG20250801102900.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_front_patch\IMG20250801102905.png,mites,mites_front_patch,IMG20250801102905.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_front_patch\IMG20250801102917.png,mites,mites_front_patch,IMG20250801102917.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250801102922.png,mites,mites_side_patch,IMG20250801102922.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_front_patch\IMG20250801102934.png,mites,mites_front_patch,IMG20250801102934.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250801102953.png,mites,mites_side_patch,IMG20250801102953.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\mites\mites_side_patch\IMG20250801103000.png,mites,mites_side_patch,IMG20250801103000.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801103030.png,blackspot,blackspot_medium,IMG20250801103030.png,test
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_medium\IMG20250801103118.png,blackspot,blackspot_medium,IMG20250801103118.png,val
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\melanose\melanose_small\IMG20250801103149.png,melanose,melanose_small,IMG20250801103149.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801103202.png,blackspot,blackspot_small,IMG20250801103202.png,train
C:\Users\giant\Projects\pomelo-disease-classification\images\enhanced\blackspot\blackspot_small\IMG20250801103248.png,blackspot,blackspot_small,IMG20250801103248.png,train
