Name,Class,Status,Mask Index Override,X Point Override,Y Point Override,Debug
IMG20250801101146,Unlabeled,Processed,,,,FALSE
IMG20250801101200,Unlabeled,Processed,,,,FALSE
IMG20250801101205,Unlabeled,Processed,,,,FALSE
IMG20250801101230,Unlabeled,Processed,,,,FALSE
IMG20250801101247,Unlabeled,Processed,,,,FALSE
IMG20250801101304,Unlabeled,Processed,,,,FALSE
IMG20250801101313,Unlabeled,Processed,,,,FALSE
IMG20250801101320,Unlabeled,Processed,,,,FALSE
IMG20250801101341,Unlabeled,Processed,,,,FALSE
IMG20250801101432,Unlabeled,Processed,,,,FALSE
IMG20250801101446,Unlabeled,Processed,,,,FALSE
IMG20250801101602,Unlabeled,Processed,,,,FALSE
IMG20250801101607,Unlabeled,Processed,,,,FALSE
IMG20250801101636,Unlabeled,Processed,,,,FALSE
IMG20250801101640,Unlabeled,Processed,,,,FALSE
IMG20250801101804,Unlabeled,Processed,,,,FALSE
IMG20250801102041,Unlabeled,Processed,,,,FALSE
IMG20250801102049,Unlabeled,Processed,,,,FALSE
IMG20250801102213,Unlabeled,Processed,,,,FALSE
IMG20250801102220,Unlabeled,Processed,,,,FALSE
IMG20250801102310,Unlabeled,Processed,,,,FALSE
IMG20250801102316,Unlabeled,Processed,,,,FALSE
IMG20250801102615,Mites,Processed,,,,FALSE
IMG20250801102619,Mites,Processed,,,,FALSE
IMG20250801102630,Borer,Processed,,,,FALSE
IMG20250801102636,Unlabeled,Processed,,,,FALSE
IMG20250801102643,Unlabeled,Processed,,,,FALSE
IMG20250801102802,Unlabeled,Processed,,,,FALSE
IMG20250801102810,Unlabeled,Processed,,,,FALSE
IMG20250801102900,Mites,Processed,,,,FALSE
IMG20250801102905,Mites,Processed,,,,FALSE
IMG20250801102917,Mites,Processed,,,,FALSE
IMG20250801102922,Mites,Processed,,,,FALSE
IMG20250801102934,Mites,Processed,,,,FALSE
IMG20250801102953,Mites,Processed,,,,FALSE
IMG20250801103000,Mites,Processed,,,,FALSE
IMG20250801103030,Unlabeled,Processed,,,,FALSE
IMG20250801103110,Unlabeled,Processed,,,,FALSE
IMG20250801103118,Unlabeled,Processed,,,,FALSE
IMG20250801103149,Unlabeled,Processed,,,,FALSE
IMG20250801103202,Unlabeled,Processed,,,,FALSE
IMG20250801103248,Unlabeled,Processed,,,,FALSE
IMG20250801103254,Unlabeled,Processed,,,,FALSE
IMG20250801103259,Unlabeled,Processed,,,,FALSE
IMG20250801103313,Unlabeled,Processed,,,,FALSE
IMG20250801103412,Unlabeled,Processed,,,,FALSE
IMG20250801103432,Unlabeled,Processed,,,,FALSE
IMG20250801103437,Unlabeled,Processed,,,,FALSE
IMG20250801103447,Unlabeled,Processed,,,,FALSE
IMG20250801103452,Unlabeled,Processed,,,,FALSE
IMG20250801103535,Unlabeled,Processed,,,,FALSE
IMG20250801103540,Unlabeled,Processed,,,,FALSE
IMG20250801103625,Unlabeled,Processed,,,,FALSE
IMG20250801103640,Unlabeled,Processed,,,,FALSE
IMG20250801103657,Unlabeled,Processed,,,,FALSE
IMG20250801103726,Unlabeled,Processed,,,,FALSE
IMG20250801103741,Unlabeled,Processed,,,,FALSE
IMG20250801103816,Unlabeled,Processed,,,,FALSE
IMG20250801103827,Unlabeled,Processed,,,,FALSE
IMG20250801104320,Unlabeled,Partial,,,,FALSE
IMG20250801104325,Unlabeled,Processed,,,,FALSE
IMG20250801104337,Unlabeled,Processed,,,,FALSE
IMG20250801104341,Unlabeled,Processed,,,,FALSE
IMG20250801104447,Unlabeled,Processed,,,,FALSE
IMG20250801104450,Unlabeled,Processed,,,,FALSE
IMG20250801104457,Unlabeled,Processed,,,,FALSE
IMG20250801104502,Unlabeled,Processed,,,,FALSE
IMG20250801104505,Unlabeled,Processed,,,,FALSE
IMG20250801104529,Unlabeled,Processed,,,,FALSE
IMG20250801104542,Unlabeled,Processed,,,,FALSE
IMG20250801104546,Unlabeled,Processed,,,,FALSE
IMG20250801104558,Unlabeled,Processed,,,,FALSE
IMG20250801104605,Unlabeled,Processed,,,,FALSE
IMG20250801104621,Unlabeled,Processed,,,,FALSE
IMG20250801104641,Canker,Processed,,,,FALSE
IMG20250801104647,Canker,Processed,,,,FALSE
IMG20250801104653,Unlabeled,Processed,,,,FALSE
IMG20250801104657,Unlabeled,Processed,,,,FALSE
IMG20250801104715,Unlabeled,Processed,,,,FALSE
IMG20250801104718,Unlabeled,Processed,,,,FALSE
IMG20250801104731,Unlabeled,Processed,,,,FALSE
IMG20250801104753,Unlabeled,Processed,,,,FALSE
IMG20250801104821,Unlabeled,Processed,,,,FALSE
IMG20250801104829,Unlabeled,Processed,,,,FALSE
IMG20250801104911,Unlabeled,Processed,,,,FALSE
IMG20250801104925,Unlabeled,Processed,,,,FALSE
IMG20250801104928,Unlabeled,Processed,,,,FALSE
IMG20250801104951,Unlabeled,Processed,,,,FALSE
IMG20250801105019,Unlabeled,Processed,,,,FALSE
IMG20250801105028,Unlabeled,Processed,,,,FALSE
IMG20250801105036,Unlabeled,Processed,,,,FALSE
IMG20250801105101,Unlabeled,Processed,,,,FALSE
IMG20250801105116,Unlabeled,Processed,,,,FALSE
IMG20250801105353,Unlabeled,Processed,,,,FALSE
IMG20250801105357,Unlabeled,Processed,,,,FALSE
IMG20250801105401,Unlabeled,Processed,,,,FALSE
IMG20250801105544,Unlabeled,Processed,,,,FALSE
IMG20250801105557,Unlabeled,Processed,,,,FALSE
IMG20250801105623,Unlabeled,Processed,,,,FALSE
IMG20250801105627,Unlabeled,Processed,,,,FALSE
IMG20250801105639,Unlabeled,Processed,,,,FALSE
IMG20250801105655,Unlabeled,Processed,,,,FALSE
IMG20250801105658,Unlabeled,Processed,,,,FALSE
IMG20250801105704,Unlabeled,Processed,,,,FALSE
IMG20250801105710,Unlabeled,Processed,,,,FALSE
IMG20250801105712,Unlabeled,Processed,,,,FALSE
IMG20250801105731,Unlabeled,Processed,,,,FALSE
IMG20250801105734,Unlabeled,Processed,,,,FALSE
IMG20250801105749,Unlabeled,Processed,,,,FALSE
IMG20250801105751,Unlabeled,Processed,,,,FALSE
IMG20250801105755,Unlabeled,Processed,,,,FALSE
IMG20250801105841,Unlabeled,Processed,,,,FALSE
IMG20250801105907,Unlabeled,Processed,,,,FALSE
IMG20250801105946,Unlabeled,Processed,,,,FALSE
IMG20250801105953,Unlabeled,Processed,,,,FALSE
IMG20250801110015,Unlabeled,Processed,,,,FALSE
IMG20250801110018,Unlabeled,Processed,,,,FALSE
IMG20250801110026,Unlabeled,Processed,,,,FALSE
IMG20250801110033,Unlabeled,Processed,,,,FALSE
IMG20250801110100,Unlabeled,Processed,,,,FALSE
IMG20250801110154,Unlabeled,Processed,,,,FALSE
IMG20250801110245,Unlabeled,Processed,,,,FALSE
IMG20250801110307,Mites,Processed,,,,FALSE
IMG20250801110321,Mites,Processed,,,,FALSE
IMG20250801110337,Unlabeled,Processed,,,,FALSE
IMG20250801110426,Unlabeled,Processed,,,,FALSE
IMG20250801110431,Unlabeled,Processed,,,,FALSE
IMG20250801110439,Unlabeled,Processed,,,,FALSE
IMG20250801110444,Unlabeled,Processed,,,,FALSE
IMG20250801110506,Mites,Processed,,,,FALSE
IMG20250801110510,Mites,Processed,,,,FALSE
IMG20250801110514,Mites,Processed,,,,FALSE
IMG20250802082729,Unlabeled,Processed,,,,FALSE
IMG20250802082754,Unlabeled,Processed,,,,FALSE
IMG20250802082804,Unlabeled,Processed,,,,FALSE
IMG20250802082811,Unlabeled,Processed,,,,FALSE
IMG20250802082824,Unlabeled,Processed,,,,FALSE
IMG20250802082833,Unlabeled,Processed,,,,FALSE
IMG20250802082844,Unlabeled,Processed,,,,FALSE
IMG20250802082909,Unlabeled,Processed,,,,FALSE
IMG20250802082925,Unlabeled,Processed,,,,FALSE
IMG20250802082931,Unlabeled,Processed,,,,FALSE
IMG20250802082938,Unlabeled,Processed,,,,FALSE
IMG20250802082951,Unlabeled,Processed,,,,FALSE
IMG20250802082958,Unlabeled,Processed,,,,FALSE
IMG20250802083005,Unlabeled,Processed,,,,FALSE
IMG20250802083014,Unlabeled,Processed,,,,FALSE
IMG20250802083036,Mites,Processed,,,,FALSE
IMG20250802083053,Unlabeled,Processed,,,,FALSE
IMG20250802083110,Mites,Processed,,,,FALSE
IMG20250802083115,Unlabeled,Processed,,,,FALSE
IMG20250802083142,Unlabeled,Processed,,,,FALSE
IMG20250802083154,Unlabeled,Processed,,,,FALSE
IMG20250802083207,Unlabeled,Processed,,,,FALSE
IMG20250802083232,Unlabeled,Processed,,,,FALSE
IMG20250802083237,Unlabeled,Processed,,,,FALSE
IMG20250802083244,Unlabeled,Processed,,,,FALSE
IMG20250802083252,Unlabeled,Processed,,,,FALSE
IMG20250802083302,Unlabeled,Processed,,,,FALSE
IMG20250802083315,Unlabeled,Processed,,,,FALSE
IMG20250802083358,Unlabeled,Processed,,,,FALSE
IMG20250802083450,Unlabeled,Processed,,,,FALSE
IMG20250802083455,Unlabeled,Processed,,,,FALSE
IMG20250802083500,Unlabeled,Processed,,,,FALSE
IMG20250802083509,Mites,Processed,,,,FALSE
IMG20250802083512,Mites,Processed,,,,FALSE
IMG20250802083516,Mites,Processed,,,,FALSE
IMG20250802083537,Unlabeled,Processed,,,,FALSE
IMG20250802083541,Mites,Processed,,,,FALSE
IMG20250802083554,Unlabeled,Processed,,,,FALSE
IMG20250802083559,Unlabeled,Processed,,,,FALSE
IMG20250802083646,Mites,Processed,,,,FALSE
IMG20250802083652,Mites,Processed,,,,FALSE
IMG20250802083656,Mites,Processed,,,,FALSE
IMG20250802083700,Mites,Processed,,,,FALSE
IMG20250802083704,Mites,Processed,,,,FALSE
IMG20250802083709,Mites,Processed,,,,FALSE
IMG20250802083814,Unlabeled,Processed,,,,FALSE
IMG20250802083829,Unlabeled,Processed,,,,FALSE
IMG20250802083856,Unlabeled,Processed,,,,FALSE
IMG20250802083900,Unlabeled,Processed,,,,FALSE
IMG20250802083919,Unlabeled,Processed,,,,FALSE
IMG20250802083931,Unlabeled,Processed,,,,FALSE
IMG20250802083939,Unlabeled,Processed,,,,FALSE
IMG20250802084004,Unlabeled,Processed,,,,FALSE
IMG20250802084009,Unlabeled,Processed,,,,FALSE
IMG20250802084017,Unlabeled,Processed,,,,FALSE
IMG20250802084024,Unlabeled,Processed,,,,FALSE
IMG20250802084038,Unlabeled,Processed,,,,FALSE
IMG20250802084048,Unlabeled,Processed,,,,FALSE
IMG20250802084117,Unlabeled,Processed,,,,FALSE
IMG20250802084203,Mites,Processed,,,,FALSE
IMG20250802084207,Mites,Processed,,,,FALSE
IMG20250802084211,Mites,Processed,,,,FALSE
IMG20250802084216,Mites,Processed,,,,FALSE
IMG20250802084237,Unlabeled,Processed,,,,FALSE
IMG20250802084244,Unlabeled,Processed,,,,FALSE
IMG20250802084249,Unlabeled,Processed,,,,FALSE
IMG20250802084305,Unlabeled,Processed,,,,FALSE
IMG20250802084416,Mites,Processed,,,,FALSE
IMG20250802084423,Mites,Processed,,,,FALSE
IMG20250802084426,Mites,Processed,,,,FALSE
IMG20250802084430,Mites,Processed,,,,FALSE
IMG20250802084433,Mites,Processed,,,,FALSE
IMG20250802084439,Mites,Processed,,,,FALSE
IMG20250802084443,Mites,Processed,,,,FALSE
IMG20250802084448,Mites,Processed,,,,FALSE
IMG20250802084452,Mites,Processed,,,,FALSE
IMG20250802084502,Mites,Processed,,,,FALSE
IMG20250802084508,Mites,Processed,,,,FALSE
IMG20250802084526,Mites,Processed,,,,FALSE
IMG20250802084533,Mites,Processed,,,,FALSE
IMG20250802084537,Mites,Processed,,,,FALSE
IMG20250802084602,Mites,Processed,,,,FALSE
IMG20250802084608,Mites,Processed,,,,FALSE
IMG20250802084612,Mites,Processed,,,,FALSE
IMG20250802085745,Mites,Processed,,,,FALSE
IMG20250802085749,Mites,Processed,,,,FALSE
IMG20250802085753,Mites,Processed,,,,FALSE
IMG20250802085804,Unlabeled,Processed,,,,FALSE
IMG20250802085816,Unlabeled,Processed,,,,FALSE
IMG20250802085835,Unlabeled,Processed,,,,FALSE
IMG20250802085915,Unlabeled,Processed,,,,FALSE
IMG20250802085922,Unlabeled,Processed,,,,FALSE
IMG20250802085946,Unlabeled,Processed,,,,FALSE
IMG20250802085951,Unlabeled,Processed,,,,FALSE
IMG20250802085955,Unlabeled,Processed,,,,FALSE
IMG20250802090002,Unlabeled,Processed,,,,FALSE
IMG20250802090005,Unlabeled,Processed,,,,FALSE
IMG20250802090013,Unlabeled,Processed,,,,FALSE
IMG20250802090021,Unlabeled,Processed,,,,FALSE
IMG20250802090024,Unlabeled,Processed,,,,FALSE
IMG20250802090027,Unlabeled,Processed,,,,FALSE
IMG20250802090037,Unlabeled,Processed,,,,FALSE
IMG20250802090109,Unlabeled,Processed,,,,FALSE
IMG20250802090154,Unlabeled,Processed,,,,FALSE
IMG20250802090200,Unlabeled,Processed,,,,FALSE
IMG20250802090220,Unlabeled,Processed,,,,FALSE
IMG20250802090225,Borer,Processed,,,,FALSE
IMG20250802090229,Borer,Processed,,,,FALSE
IMG20250802090344,Unlabeled,Processed,,,,FALSE
IMG20250802090351,Unlabeled,Processed,,,,FALSE
IMG20250802090357,Unlabeled,Processed,,,,FALSE
IMG20250802090406,Unlabeled,Processed,,,,FALSE
IMG20250802090426,Unlabeled,Processed,,,,FALSE
IMG20250802090522,Unlabeled,Processed,,,,FALSE
IMG20250802090528,Unlabeled,Processed,,,,FALSE
IMG20250802090536,Unlabeled,Processed,,,,FALSE
IMG20250802090559,Borer,Processed,,,,FALSE
IMG20250802090606,Borer,Processed,,,,FALSE
IMG20250802090620,Unlabeled,Processed,,,,FALSE
IMG20250802100527,Unlabeled,Processed,,,,FALSE
IMG20250802100537,Unlabeled,Processed,,,,FALSE
IMG20250802100540,Unlabeled,Processed,,,,FALSE
IMG20250802100551,Unlabeled,Processed,,,,FALSE
IMG20250802100554,Unlabeled,Processed,,,,FALSE
IMG20250802100557,Unlabeled,Processed,,,,FALSE
IMG20250802100610,Unlabeled,Processed,,,,FALSE
IMG20250802100637,Unlabeled,Processed,,,,FALSE
IMG20250802100642,Unlabeled,Processed,,,,FALSE
IMG20250802100702,Unlabeled,Processed,,,,FALSE
IMG20250802100705,Unlabeled,Processed,,,,FALSE
IMG20250802100709,Unlabeled,Processed,,,,FALSE
IMG20250802100728,Unlabeled,Processed,,,,FALSE
IMG20250802100740,Unlabeled,Processed,,,,FALSE
IMG20250802100747,Unlabeled,Processed,,,,FALSE
IMG20250802100808,Unlabeled,Processed,,,,FALSE
IMG20250802100826,Unlabeled,Processed,,,,FALSE
IMG20250802100859,Unlabeled,Processed,,,,FALSE
IMG20250802100910,Unlabeled,Processed,,,,FALSE
IMG20250802100932,Unlabeled,Processed,,,,FALSE
IMG20250802100948,Unlabeled,Processed,,,,FALSE
IMG20250802100957,Unlabeled,Processed,,,,FALSE
IMG20250802101013,Unlabeled,Processed,,,,FALSE
IMG20250802101037,Unlabeled,Processed,,,,FALSE
IMG20250802101051,Unlabeled,Processed,,,,FALSE
IMG20250802101122,Unlabeled,Processed,,,,FALSE
IMG20250802101146,Unlabeled,Processed,,,,FALSE
IMG20250802101149,Unlabeled,Processed,,,,FALSE
IMG20250802101210,Unlabeled,Processed,,,,FALSE
IMG20250802101220,Unlabeled,Processed,,,,FALSE
IMG20250802101332,Unlabeled,Processed,,,,FALSE
IMG20250802101340,Unlabeled,Processed,,,,FALSE
IMG20250802101347,Unlabeled,Processed,,,,FALSE
IMG20250802101351,Unlabeled,Processed,,,,FALSE
IMG20250802101404,Unlabeled,Processed,,,,FALSE
IMG20250802101416,Unlabeled,Processed,,,,FALSE
IMG20250802101419,Unlabeled,Processed,,,,FALSE
IMG20250802101424,Unlabeled,Processed,,,,FALSE
IMG20250802101438,Unlabeled,Processed,,,,FALSE
IMG20250802101459,Unlabeled,Processed,,,,FALSE
IMG20250802101509,Unlabeled,Processed,,,,FALSE
IMG20250802101516,Unlabeled,Processed,,,,FALSE
IMG20250802101524,Unlabeled,Processed,,,,FALSE
IMG20250802101532,Unlabeled,Processed,,,,FALSE
IMG20250802101539,Unlabeled,Processed,,,,FALSE
IMG20250802101549,Unlabeled,Processed,,,,FALSE
IMG20250802101557,Canker,Processed,,,,FALSE
IMG20250802101603,Canker,Processed,,,,FALSE
IMG20250802101618,Unlabeled,Processed,,,,FALSE
IMG20250802101620,Unlabeled,Processed,,,,FALSE
IMG20250802101622,Unlabeled,Processed,,,,FALSE
IMG20250802101625,Unlabeled,Processed,,,,FALSE
IMG20250802101647,Unlabeled,Processed,,,,FALSE
IMG20250802101653,Unlabeled,Processed,,,,FALSE
IMG20250802101710,Unlabeled,Processed,,,,FALSE
IMG20250802101715,Unlabeled,Processed,,,,FALSE
IMG20250802101724,Unlabeled,Processed,,,,FALSE
IMG20250802101729,Unlabeled,Processed,,,,FALSE
IMG20250802101734,Unlabeled,Processed,,,,FALSE
IMG20250802101743,Unlabeled,Processed,,,,FALSE
IMG20250802101752,Unlabeled,Processed,,,,FALSE
IMG20250802101758,Unlabeled,Processed,,,,FALSE
IMG20250802101807,Unlabeled,Processed,,,,FALSE
IMG20250802101817,Unlabeled,Processed,,,,FALSE
IMG20250802101819,Unlabeled,Processed,,,,FALSE
IMG20250802101821,Unlabeled,Processed,,,,FALSE
IMG20250802101826,Unlabeled,Processed,,,,FALSE
IMG20250802101835,Unlabeled,Processed,,,,FALSE
IMG20250802101842,Unlabeled,Processed,,,,FALSE
IMG20250802101844,Unlabeled,Processed,,,,FALSE
IMG20250802101901,Unlabeled,Processed,,,,FALSE
IMG20250802101905,Unlabeled,Processed,,,,FALSE
IMG20250802101914,Unlabeled,Processed,,,,FALSE
IMG20250802101917,Unlabeled,Processed,,,,FALSE
IMG20250802101926,Unlabeled,Processed,,,,FALSE
IMG20250802102006,Unlabeled,Processed,,,,FALSE
IMG20250802102010,Unlabeled,Processed,,,,FALSE
IMG20250802102014,Unlabeled,Processed,,,,FALSE
IMG20250802102021,Mites,Processed,,,,FALSE
IMG20250802102026,Mites,Partial,,,,FALSE
IMG20250802102032,Mites,Processed,,,,FALSE
IMG20250802102036,Mites,Processed,,,,FALSE
IMG20250802102041,Mites,Processed,,,,FALSE
IMG20250802102045,Mites,Partial,,,,FALSE
IMG20250802102101,Unlabeled,Processed,,,,FALSE
IMG20250802102124,Unlabeled,Processed,,,,FALSE
IMG20250802102131,Unlabeled,Processed,,,,FALSE
IMG20250802102138,Unlabeled,Processed,,,,FALSE
IMG20250802102213,Unlabeled,Processed,,,,FALSE
IMG20250802102216,Unlabeled,Processed,,,,FALSE
IMG20250802102254,Unlabeled,Processed,,,,FALSE
IMG20250802102303,Unlabeled,Processed,,,,FALSE
IMG20250802102309,Unlabeled,Processed,,,,FALSE
IMG20250802102313,Unlabeled,Processed,,,,FALSE
IMG20250802102326,Unlabeled,Processed,,,,FALSE
IMG20250802102332,Unlabeled,Processed,,,,FALSE
IMG20250802102339,Unlabeled,Processed,,,,FALSE
IMG20250802102356,Unlabeled,Processed,,,,FALSE
IMG20250802102401,Unlabeled,Processed,,,,FALSE
IMG20250802102408,Unlabeled,Processed,,,,FALSE
IMG20250802102412,Unlabeled,Processed,,,,FALSE
IMG20250802102500,Unlabeled,Processed,,,,FALSE
IMG20250802102506,Unlabeled,Processed,,,,FALSE
IMG20250802102548,Unlabeled,Processed,,,,FALSE
IMG20250802102612,Unlabeled,Processed,,,,FALSE
IMG20250802102623,Unlabeled,Processed,,,,FALSE
IMG20250802102655,Unlabeled,Processed,,,,FALSE
IMG20250802102949,Unlabeled,Processed,,,,FALSE
IMG20250802102959,Unlabeled,Processed,,,,FALSE
IMG20250802103041,Unlabeled,Processed,,,,FALSE
IMG20250802103054,Unlabeled,Processed,,,,FALSE
IMG20250802103102,Unlabeled,Processed,,,,FALSE
IMG20250802103123,Unlabeled,Processed,,,,FALSE
IMG20250802103133,Unlabeled,Processed,,,,FALSE
IMG20250802103209,Unlabeled,Processed,,,,FALSE
IMG20250802103227,Unlabeled,Processed,,,,FALSE
IMG20250802103241,Unlabeled,Processed,,,,FALSE
IMG20250802103457,Unlabeled,Processed,,,,FALSE
IMG20250802103504,Unlabeled,Unprocessed,1,,,FALSE
IMG20250802103510,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103523,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103529,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103536,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103539,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103542,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103546,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103558,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103606,Healthy,Unprocessed,,,,FALSE
IMG20250802103615,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103624,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103634,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103649,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103657,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103702,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103706,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103717,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103751,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103756,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103819,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103832,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103837,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103842,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103852,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103909,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103912,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103919,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103926,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103930,Unlabeled,Unprocessed,,,,FALSE
IMG20250802103947,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104000,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104010,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104031,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104040,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104047,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104051,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104105,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104108,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104118,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104139,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104207,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104222,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104245,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104304,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104329,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104348,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104351,Canker,Incorrect,,,,FALSE
IMG20250802104357,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104406,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104411,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104434,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104459,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104513,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104528,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104540,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104550,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104641,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104708,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104808,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104856,Anthracnose,Processed,,,,FALSE
IMG20250802104900,Anthracnose,Processed,,,,FALSE
IMG20250802104905,Anthracnose,Processed,,,,FALSE
IMG20250802104914,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104918,Unlabeled,Unprocessed,,,,FALSE
IMG20250802104926,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105332,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105351,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105431,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105701,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105706,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105712,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105732,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105816,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105823,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105835,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105845,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105906,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105933,Unlabeled,Unprocessed,,,,FALSE
IMG20250802105956,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110026,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110038,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110049,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110117,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110121,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110138,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110155,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110211,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110229,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110242,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110249,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110345,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110349,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110411,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110426,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110536,Anthracnose,Processed,,,,FALSE
IMG20250802110540,Anthracnose,Processed,,,,FALSE
IMG20250802110544,Anthracnose,Processed,,,,FALSE
IMG20250802110547,Anthracnose,Processed,,,,FALSE
IMG20250802110557,Anthracnose,Incorrect,,,,FALSE
IMG20250802110608,Anthracnose,Processed,,,,FALSE
IMG20250802110612,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110625,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110651,Anthracnose,Incorrect,,,,FALSE
IMG20250802110729,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110733,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110736,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110816,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110824,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110829,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110834,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110840,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110856,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110900,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110905,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110919,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110938,Unlabeled,Unprocessed,,,,FALSE
IMG20250802110953,Canker,Incorrect,,,,FALSE
IMG20250802111001,Canker,Incorrect,,,,FALSE
IMG20250802111010,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111019,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111030,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111035,Unlabeled,Unprocessed,,,,FALSE
IMG20250802111040,Unlabeled,Unprocessed,,,,FALSE
